id_contrato;data_consulta;score;motivo_consulta
C02126;05/09/2025;738;Aprovacao de crediario
C02127;12/06/2025;476;Aprovacao de crediario
C02127;22/02/2026;257;Revisao de carteira
C02128;01/03/2025;939;Aprovacao de crediario
C02128;12/09/2025;729;Revisao de carteira
C02131;26/04/2025;592;Aprovacao de crediario
C02131;23/02/2026;325;Revisao de carteira
C02132;19/08/2025;887;Aprovacao de crediario
C02132;10/03/2026;633;Revisao de carteira
C02133;07/08/2025;412;Aprovacao de crediario
C02133;11/02/2026;267;Revisao de carteira
C02134;21/05/2025;747;Aprovacao de crediario
C02137;23/09/2025;469;Aprovacao de crediario
C02137;01/02/2026;144;Revisao de carteira
C02138;09/08/2024;804;Aprovacao de crediario
C02138;16/09/2025;290;Revisao de carteira
C02139;06/07/2024;689;Aprovacao de crediario
C02139;08/08/2025;658;Revisao de carteira
C02140;07/08/2025;627;Aprovacao de crediario
C02141;30/03/2025;696;Aprovacao de crediario
C02142;21/06/2025;635;Aprovacao de crediario
C02142;10/01/2026;243;Revisao de carteira
C02143;11/10/2024;598;Aprovacao de crediario
C02143;10/03/2026;244;Revisao de carteira
C02144;31/12/2024;529;Aprovacao de crediario
C02145;01/03/2025;729;Aprovacao de crediario
C02145;19/02/2026;915;Revisao de carteira
C02146;13/03/2025;621;Aprovacao de crediario
C02146;20/02/2026;311;Revisao de carteira
C02147;07/05/2025;781;Aprovacao de crediario
C02147;12/02/2026;625;Revisao de carteira
C02148;20/07/2025;713;Aprovacao de crediario
C02149;17/09/2025;705;Aprovacao de crediario
C02149;14/02/2026;227;Revisao de carteira
C02150;10/05/2025;660;Aprovacao de crediario
C02151;05/10/2025;771;Aprovacao de crediario
C02152;25/02/2025;728;Aprovacao de crediario
C02152;04/02/2026;367;Revisao de carteira
C02154;22/10/2024;779;Aprovacao de crediario
C02155;21/01/2025;528;Aprovacao de crediario
C02156;24/07/2024;715;Aprovacao de crediario
C02157;06/09/2024;643;Aprovacao de crediario
C02158;05/11/2024;643;Aprovacao de crediario
C02158;09/03/2026;197;Revisao de carteira
C02159;29/07/2024;857;Aprovacao de crediario
C02159;16/06/2025;253;Revisao de carteira
C02161;28/07/2025;712;Aprovacao de crediario
C02161;08/03/2026;263;Revisao de carteira
C02162;28/03/2025;681;Aprovacao de crediario
C02163;30/07/2024;750;Aprovacao de crediario
C02163;24/08/2025;534;Revisao de carteira
C02165;15/07/2024;817;Aprovacao de crediario
C02166;07/11/2024;835;Aprovacao de crediario
C02167;29/11/2024;376;Aprovacao de crediario
C02167;17/06/2025;277;Revisao de carteira
C02168;09/09/2025;599;Aprovacao de crediario
C02168;01/03/2026;639;Revisao de carteira
C02169;13/11/2025;629;Aprovacao de crediario
C02170;16/08/2024;824;Aprovacao de crediario
C02172;02/06/2025;979;Aprovacao de crediario
C02173;11/04/2025;591;Aprovacao de crediario
C02174;01/02/2025;691;Aprovacao de crediario
C02174;16/01/2026;617;Revisao de carteira
C02175;29/04/2025;598;Aprovacao de crediario
C02176;16/07/2025;469;Aprovacao de crediario
C02176;15/03/2026;217;Revisao de carteira
C02177;02/09/2024;637;Aprovacao de crediario
C02177;27/09/2025;174;Revisao de carteira
C02178;14/11/2025;689;Aprovacao de crediario
C02179;05/03/2025;435;Aprovacao de crediario
C02179;12/01/2026;184;Revisao de carteira
C02181;05/07/2025;908;Aprovacao de crediario
C02182;03/10/2025;556;Aprovacao de crediario
C02183;06/03/2025;719;Aprovacao de crediario
C02183;13/09/2025;323;Revisao de carteira
C02184;29/10/2025;399;Aprovacao de crediario
C02184;12/03/2026;694;Revisao de carteira
C02185;19/12/2024;563;Aprovacao de crediario
C02185;10/07/2025;271;Revisao de carteira
C02187;13/07/2024;851;Aprovacao de crediario
C02187;14/03/2026;831;Revisao de carteira
C02189;15/10/2024;728;Aprovacao de crediario
C02191;26/10/2024;696;Aprovacao de crediario
C02192;15/05/2025;1000;Aprovacao de crediario
C02193;10/09/2024;656;Aprovacao de crediario
C02194;04/08/2025;600;Aprovacao de crediario
C02195;24/07/2025;585;Aprovacao de crediario
C02195;01/03/2026;237;Revisao de carteira
C02196;25/07/2024;628;Aprovacao de crediario
C02196;23/02/2026;368;Revisao de carteira
C02197;08/07/2025;726;Aprovacao de crediario
C02198;09/11/2025;980;Aprovacao de crediario
C02198;27/02/2026;711;Revisao de carteira
C02199;25/10/2025;803;Aprovacao de crediario
C02201;13/04/2025;757;Aprovacao de crediario
C02201;02/03/2026;764;Revisao de carteira
C02202;08/10/2024;568;Aprovacao de crediario
C02202;11/02/2026;266;Revisao de carteira
C02203;28/10/2025;946;Aprovacao de crediario
C02205;14/10/2025;652;Aprovacao de crediario
C02206;02/04/2025;653;Aprovacao de crediario
C02206;20/02/2026;676;Revisao de carteira
C02207;05/12/2024;507;Aprovacao de crediario
C02207;26/06/2025;314;Revisao de carteira
C02208;13/06/2025;798;Aprovacao de crediario
C02209;12/05/2025;655;Aprovacao de crediario
C02210;19/10/2025;411;Aprovacao de crediario
C02210;18/02/2026;178;Revisao de carteira
C02211;16/12/2024;663;Aprovacao de crediario
C02211;24/02/2026;148;Revisao de carteira
C02212;09/12/2024;737;Aprovacao de crediario
C02213;18/07/2025;600;Aprovacao de crediario
C02214;05/01/2025;587;Aprovacao de crediario
C02215;14/08/2024;571;Aprovacao de crediario
C02216;10/10/2024;622;Aprovacao de crediario
C02216;28/08/2025;224;Revisao de carteira
C02217;19/06/2024;623;Aprovacao de crediario
C02218;24/10/2025;718;Aprovacao de crediario
C02218;24/02/2026;257;Revisao de carteira
C02219;19/10/2024;915;Aprovacao de crediario
C02220;09/04/2025;893;Aprovacao de crediario
C02220;11/02/2026;713;Revisao de carteira
C02222;12/11/2024;654;Aprovacao de crediario
C02224;04/02/2025;734;Aprovacao de crediario
C02224;01/01/2026;225;Revisao de carteira
C02226;17/03/2025;839;Aprovacao de crediario
C02227;27/05/2025;438;Aprovacao de crediario
C02229;23/07/2025;627;Aprovacao de crediario
C02231;27/09/2024;752;Aprovacao de crediario
C02231;30/01/2026;282;Revisao de carteira
C02232;27/10/2024;832;Aprovacao de crediario
C02233;17/06/2025;568;Aprovacao de crediario
C02234;07/02/2025;473;Aprovacao de crediario
C02235;25/10/2024;552;Aprovacao de crediario
C02236;07/07/2024;552;Aprovacao de crediario
C02236;12/02/2026;335;Revisao de carteira
C02237;24/12/2024;640;Aprovacao de crediario
C02237;09/11/2025;345;Revisao de carteira
C02238;16/01/2025;644;Aprovacao de crediario
C02239;31/12/2024;675;Aprovacao de crediario
C02240;26/09/2025;682;Aprovacao de crediario
C02240;18/02/2026;269;Revisao de carteira
C02242;24/08/2025;926;Aprovacao de crediario
C02243;25/06/2025;566;Aprovacao de crediario
C02243;04/02/2026;347;Revisao de carteira
C02244;19/11/2024;726;Aprovacao de crediario
C02245;25/03/2025;824;Aprovacao de crediario
C02245;04/03/2026;740;Revisao de carteira
C02246;05/04/2025;700;Aprovacao de crediario
C02246;09/03/2026;778;Revisao de carteira
C02247;15/08/2024;637;Aprovacao de crediario
C02248;22/03/2025;803;Aprovacao de crediario
C02248;15/02/2026;218;Revisao de carteira
C02249;31/03/2025;512;Aprovacao de crediario
C02249;02/02/2026;232;Revisao de carteira
C02250;03/07/2024;623;Aprovacao de crediario
C02251;23/08/2024;645;Aprovacao de crediario
C02252;24/07/2024;663;Aprovacao de crediario
C02252;08/02/2026;303;Revisao de carteira
C02253;28/06/2025;860;Aprovacao de crediario
C02254;25/09/2024;807;Aprovacao de crediario
C02256;04/01/2025;758;Aprovacao de crediario
C02257;19/09/2025;585;Aprovacao de crediario
C02258;03/09/2025;916;Aprovacao de crediario
C02259;09/07/2025;662;Aprovacao de crediario
C02260;22/06/2025;788;Aprovacao de crediario
C02261;16/05/2025;654;Aprovacao de crediario
C02261;15/03/2026;220;Revisao de carteira
C02262;16/09/2025;699;Aprovacao de crediario
C02263;20/10/2025;705;Aprovacao de crediario
C02264;30/06/2025;561;Aprovacao de crediario
C02265;05/06/2025;613;Aprovacao de crediario
C02267;18/04/2025;670;Aprovacao de crediario
C02268;02/03/2025;680;Aprovacao de crediario
C02269;31/07/2024;604;Aprovacao de crediario
C02269;22/08/2025;217;Revisao de carteira
C02270;29/07/2024;762;Aprovacao de crediario
C02271;28/10/2025;742;Aprovacao de crediario
C02272;27/04/2025;967;Aprovacao de crediario
C02273;05/12/2024;595;Aprovacao de crediario
C02274;14/11/2024;728;Aprovacao de crediario
C02275;17/06/2025;571;Aprovacao de crediario
C02275;26/01/2026;239;Revisao de carteira
C02277;30/09/2025;804;Aprovacao de crediario
C02279;20/09/2025;674;Aprovacao de crediario
C02280;15/06/2024;552;Aprovacao de crediario
C02280;10/07/2025;272;Revisao de carteira
C02282;17/06/2025;708;Aprovacao de crediario
C02284;24/07/2024;749;Aprovacao de crediario
C02284;31/01/2026;383;Revisao de carteira
C02285;27/06/2024;807;Aprovacao de crediario
C02286;17/10/2024;734;Aprovacao de crediario
C02287;04/05/2025;629;Aprovacao de crediario
C02288;09/02/2025;759;Aprovacao de crediario
C02289;11/06/2025;590;Aprovacao de crediario
C02289;07/03/2026;362;Revisao de carteira
C02290;22/01/2025;876;Aprovacao de crediario
C02291;19/04/2025;536;Aprovacao de crediario
C02292;13/09/2025;618;Aprovacao de crediario
C02293;21/03/2025;721;Aprovacao de crediario
C02293;18/02/2026;259;Revisao de carteira
C02294;09/07/2025;633;Aprovacao de crediario
C02294;11/03/2026;242;Revisao de carteira
C02295;05/08/2024;797;Aprovacao de crediario
C02296;01/07/2025;719;Aprovacao de crediario
C02297;07/07/2025;742;Aprovacao de crediario
C02297;04/03/2026;209;Revisao de carteira
C02298;13/07/2025;590;Aprovacao de crediario
C02298;22/02/2026;351;Revisao de carteira
C02299;03/09/2024;714;Aprovacao de crediario
C02300;23/03/2025;686;Aprovacao de crediario
C02300;31/01/2026;174;Revisao de carteira
C02301;01/11/2025;766;Aprovacao de crediario
C02302;16/11/2024;756;Aprovacao de crediario
C02302;27/12/2025;234;Revisao de carteira
C02303;28/08/2025;332;Aprovacao de crediario
C02303;09/02/2026;102;Revisao de carteira
C02305;11/07/2024;702;Aprovacao de crediario
C02306;31/08/2024;618;Aprovacao de crediario
C02306;24/09/2025;161;Revisao de carteira
C02307;30/06/2025;737;Aprovacao de crediario
C02308;29/11/2024;430;Aprovacao de crediario
C02308;21/10/2025;259;Revisao de carteira
C02310;27/07/2024;613;Aprovacao de crediario
C02310;31/05/2025;297;Revisao de carteira
C02311;27/08/2024;810;Aprovacao de crediario
C02311;02/03/2026;840;Revisao de carteira
C02312;11/10/2024;675;Aprovacao de crediario
C02312;16/08/2025;266;Revisao de carteira
C02313;20/04/2025;775;Aprovacao de crediario
C02314;09/07/2025;823;Aprovacao de crediario
C02315;31/08/2025;790;Aprovacao de crediario
C02316;18/06/2024;880;Aprovacao de crediario
C02317;30/12/2024;456;Aprovacao de crediario
C02317;04/12/2025;238;Revisao de carteira
C02318;18/12/2024;627;Aprovacao de crediario
C02319;05/09/2024;520;Aprovacao de crediario
C02319;23/08/2025;689;Revisao de carteira
C02321;09/03/2025;534;Aprovacao de crediario
C02321;26/09/2025;219;Revisao de carteira
C02322;15/11/2024;490;Aprovacao de crediario
C02322;28/11/2025;311;Revisao de carteira
C02323;15/09/2025;723;Aprovacao de crediario
C02324;29/10/2024;529;Aprovacao de crediario
C02325;20/06/2025;510;Aprovacao de crediario
C02326;26/09/2025;808;Aprovacao de crediario
C02327;17/12/2024;741;Aprovacao de crediario
C02328;25/07/2024;847;Aprovacao de crediario
C02329;26/06/2025;742;Aprovacao de crediario
C02330;13/07/2025;610;Aprovacao de crediario
C02331;22/11/2024;593;Aprovacao de crediario
C02331;28/11/2025;287;Revisao de carteira
C02332;03/10/2024;550;Aprovacao de crediario
C02335;09/11/2024;617;Aprovacao de crediario
C02335;16/10/2025;235;Revisao de carteira
C02337;07/11/2025;714;Aprovacao de crediario
C02337;06/03/2026;746;Revisao de carteira
C02338;22/09/2025;673;Aprovacao de crediario
C02339;03/09/2025;693;Aprovacao de crediario
C02340;22/07/2024;716;Aprovacao de crediario
C02340;31/05/2025;296;Revisao de carteira
C02341;10/04/2025;778;Aprovacao de crediario
C02342;19/05/2025;709;Aprovacao de crediario
C02343;30/06/2025;537;Aprovacao de crediario
C02344;02/09/2025;768;Aprovacao de crediario
C02345;17/10/2025;554;Aprovacao de crediario
C02345;20/02/2026;306;Revisao de carteira
C02346;21/07/2024;489;Aprovacao de crediario
C02346;07/03/2026;301;Revisao de carteira
C02347;29/07/2024;812;Aprovacao de crediario
C02347;09/08/2025;724;Revisao de carteira
C02348;13/08/2024;693;Aprovacao de crediario
C02349;07/11/2025;688;Aprovacao de crediario
C02350;10/03/2025;697;Aprovacao de crediario
C02351;14/06/2024;648;Aprovacao de crediario
C02352;22/09/2025;337;Aprovacao de crediario
C02352;06/03/2026;191;Revisao de carteira
C02353;28/09/2025;747;Aprovacao de crediario
C02354;05/04/2025;738;Aprovacao de crediario
C02354;28/02/2026;258;Revisao de carteira
C02355;14/05/2025;474;Aprovacao de crediario
C02355;24/12/2025;145;Revisao de carteira
C02356;12/09/2025;697;Aprovacao de crediario
C02356;28/02/2026;248;Revisao de carteira
C02357;24/06/2025;560;Aprovacao de crediario
C02357;10/02/2026;786;Revisao de carteira
C02359;18/07/2025;582;Aprovacao de crediario
C02360;30/06/2024;627;Aprovacao de crediario
C02361;23/11/2024;750;Aprovacao de crediario
C02361;13/06/2025;300;Revisao de carteira
C02363;12/01/2025;703;Aprovacao de crediario
C02364;14/07/2024;750;Aprovacao de crediario
C02365;25/11/2024;794;Aprovacao de crediario
C02366;25/10/2024;721;Aprovacao de crediario
C02366;17/11/2025;253;Revisao de carteira
C02367;12/09/2025;651;Aprovacao de crediario
C02367;21/02/2026;239;Revisao de carteira
C02368;21/07/2024;617;Aprovacao de crediario
C02369;31/05/2025;697;Aprovacao de crediario
C02369;06/02/2026;281;Revisao de carteira
C02371;31/08/2025;594;Aprovacao de crediario
C02371;08/02/2026;174;Revisao de carteira
C02372;16/08/2024;636;Aprovacao de crediario
C02372;14/03/2025;262;Revisao de carteira
C02373;09/10/2024;789;Aprovacao de crediario
C02373;07/11/2025;216;Revisao de carteira
C02374;25/01/2025;669;Aprovacao de crediario
C02374;03/03/2026;261;Revisao de carteira
C02375;29/06/2025;787;Aprovacao de crediario
C02377;10/11/2024;525;Aprovacao de crediario
C02378;07/01/2025;664;Aprovacao de crediario
C02379;07/09/2025;688;Aprovacao de crediario
C02381;05/11/2024;708;Aprovacao de crediario
C02381;13/12/2025;705;Revisao de carteira
C02382;31/03/2025;743;Aprovacao de crediario
C02383;03/01/2025;741;Aprovacao de crediario
C02383;10/02/2026;323;Revisao de carteira
C02385;21/12/2024;748;Aprovacao de crediario
C02387;25/08/2024;756;Aprovacao de crediario
C02388;13/06/2024;815;Aprovacao de crediario
C02388;30/06/2025;273;Revisao de carteira
C02389;18/06/2025;791;Aprovacao de crediario
C02390;03/10/2025;830;Aprovacao de crediario
C02392;28/04/2025;700;Aprovacao de crediario
C02392;24/02/2026;723;Revisao de carteira
C02393;31/07/2025;806;Aprovacao de crediario
C02393;09/02/2026;209;Revisao de carteira
C02395;01/12/2024;545;Aprovacao de crediario
C02395;14/02/2026;293;Revisao de carteira
C02396;06/10/2025;686;Aprovacao de crediario
C02396;07/03/2026;199;Revisao de carteira
C02397;05/11/2025;697;Aprovacao de crediario
C02398;26/02/2025;883;Aprovacao de crediario
C02399;10/09/2025;690;Aprovacao de crediario
C02400;28/06/2024;491;Aprovacao de crediario
C02400;20/06/2025;720;Revisao de carteira
C02401;29/06/2024;781;Aprovacao de crediario
C02401;07/07/2025;209;Revisao de carteira
C02402;01/10/2025;675;Aprovacao de crediario
C02402;14/03/2026;328;Revisao de carteira
C02403;11/06/2025;396;Aprovacao de crediario
C02404;06/08/2024;680;Aprovacao de crediario
C02404;02/08/2025;756;Revisao de carteira
C02405;07/01/2025;809;Aprovacao de crediario
C02406;11/08/2024;800;Aprovacao de crediario
C02406;28/06/2025;748;Revisao de carteira
C02407;23/06/2025;561;Aprovacao de crediario
C02407;26/02/2026;184;Revisao de carteira
C02408;08/08/2024;724;Aprovacao de crediario
C02408;20/03/2025;360;Revisao de carteira
C02409;26/05/2025;868;Aprovacao de crediario
C02410;21/10/2025;585;Aprovacao de crediario
C02411;27/06/2024;842;Aprovacao de crediario
C02411;01/02/2026;294;Revisao de carteira
C02412;16/09/2025;595;Aprovacao de crediario
C02413;01/10/2025;610;Aprovacao de crediario
C02413;23/02/2026;247;Revisao de carteira
C02415;18/10/2024;841;Aprovacao de crediario
C02416;12/09/2024;614;Aprovacao de crediario
C02416;22/02/2026;324;Revisao de carteira
C02418;14/07/2024;608;Aprovacao de crediario
C02419;16/06/2025;854;Aprovacao de crediario
C02421;10/10/2024;846;Aprovacao de crediario
C02422;22/06/2024;602;Aprovacao de crediario
C02422;27/01/2026;163;Revisao de carteira
C02423;14/08/2025;685;Aprovacao de crediario
C02424;10/11/2024;468;Aprovacao de crediario
C02424;01/03/2026;246;Revisao de carteira
C02425;15/07/2024;509;Aprovacao de crediario
C02425;17/06/2025;268;Revisao de carteira
C02426;10/09/2024;828;Aprovacao de crediario
C02426;17/02/2026;287;Revisao de carteira
C02427;14/03/2025;644;Aprovacao de crediario
C02427;04/10/2025;230;Revisao de carteira
C02428;18/09/2024;707;Aprovacao de crediario
C02430;29/04/2025;785;Aprovacao de crediario
C02431;17/04/2025;598;Aprovacao de crediario
C02432;09/09/2025;772;Aprovacao de crediario
C02433;11/11/2025;779;Aprovacao de crediario
C02433;27/02/2026;671;Revisao de carteira
C02434;25/04/2025;947;Aprovacao de crediario
C02434;10/02/2026;721;Revisao de carteira
C02435;29/06/2024;690;Aprovacao de crediario
C02435;23/05/2025;209;Revisao de carteira
C02436;04/08/2024;552;Aprovacao de crediario
C02436;24/02/2025;277;Revisao de carteira
C02437;25/06/2025;874;Aprovacao de crediario
C02438;27/06/2025;775;Aprovacao de crediario
C02438;22/02/2026;338;Revisao de carteira
C02439;16/05/2025;536;Aprovacao de crediario
C02441;03/08/2024;726;Aprovacao de crediario
C02441;11/07/2025;231;Revisao de carteira
C02442;19/09/2025;751;Aprovacao de crediario
C02443;12/06/2025;655;Aprovacao de crediario
C02443;11/03/2026;270;Revisao de carteira
C02444;10/08/2024;651;Aprovacao de crediario
C02445;23/11/2024;843;Aprovacao de crediario
C02445;09/11/2025;827;Revisao de carteira
C02446;09/11/2024;593;Aprovacao de crediario
C02446;28/09/2025;279;Revisao de carteira
C02447;04/09/2024;528;Aprovacao de crediario
C02447;02/03/2026;306;Revisao de carteira
C02448;28/08/2024;643;Aprovacao de crediario
C02448;13/03/2025;206;Revisao de carteira
C02450;29/01/2025;713;Aprovacao de crediario
C02451;10/11/2024;653;Aprovacao de crediario
C02451;26/05/2025;276;Revisao de carteira
C02452;16/04/2025;616;Aprovacao de crediario
C02453;10/02/2025;774;Aprovacao de crediario
C02453;26/02/2026;316;Revisao de carteira
C02454;28/07/2025;724;Aprovacao de crediario
C02454;17/02/2026;177;Revisao de carteira
C02456;12/11/2024;875;Aprovacao de crediario
C02457;04/12/2024;728;Aprovacao de crediario
C02457;10/01/2026;662;Revisao de carteira
C02458;14/04/2025;720;Aprovacao de crediario
C02460;11/06/2025;531;Aprovacao de crediario
C02461;12/10/2025;652;Aprovacao de crediario
C02462;25/07/2025;902;Aprovacao de crediario
C02462;11/03/2026;876;Revisao de carteira
C02463;05/04/2025;674;Aprovacao de crediario
C02464;07/09/2025;701;Aprovacao de crediario
C02465;07/05/2025;673;Aprovacao de crediario
C02466;01/09/2024;631;Aprovacao de crediario
