id_contrato;id_cliente;data_venda;loja;canal_venda;valor_total;n_parcelas;valor_parcela;bairro;sexo;idade;renda_declarada;status_contrato;data_snapshot
C01923;CLI02379;02/10/2024;Centro;Loja física;1019,88;18;56,66;Jardim América;M;22;2928,7;Inadimplente;15/03/2026
C01924;CLI00775;28/08/2025;Centro;Site;1348,12;18;74,9;Bela Vista;F;35;4036,92;Em dia;15/03/2026
C01925;CLI00678;31/08/2025;Zona Leste;Televendas;1048,65;18;58,26;Jardim Botânico;M;45;3862,92;Inadimplente;15/03/2026
C01926;CLI02058;07/07/2024;Zona Leste;Loja física;2712,53;18;150,7;Jardim América;F;46;1719,82;Inadimplente;15/03/2026
C01927;CLI00537;28/03/2025;Centro;Site;1267,57;10;126,76;Jardim América;M;47;3242,51;Quitado;15/03/2026
C01928;CLI01574;29/05/2025;Centro;Loja física;1176,28;12;98,02;Vila Progresso;F;21;4130,82;Em dia;15/03/2026
C01929;CLI01504;29/04/2025;Zona Leste;Loja física;1900,43;24;79,18;Centro;F;34;2514,28;Em dia;15/03/2026
C01930;CLI02727;14/07/2025;Shopping Norte;Loja física;9773,92;10;977,39;Jardim América;F;37;3577,74;Inadimplente;15/03/2026
C01931;CLI01554;15/05/2025;Centro;Loja física;983,92;18;54,66;Bela Vista;F;43;2441,99;Em dia;15/03/2026
C01932;CLI00677;20/06/2024;Centro;Site;2287,63;24;95,32;Jardim Botânico;M;50;2421,99;Em dia;15/03/2026
C01933;CLI00530;20/07/2024;Online;Loja física;1037,34;10;103,73;Jardim América;M;42;4618,58;Quitado;15/03/2026
C01934;CLI01614;29/06/2024;Shopping Norte;Loja física;2993,52;24;124,73;Vila Progresso;F;29;3534,52;Inadimplente;15/03/2026
C01935;CLI00486;20/11/2024;Shopping Norte;Loja física;1186,08;10;118,61;Centro;F;44;2361,71;Quitado;15/03/2026
C01936;CLI01057;22/07/2024;Zona Leste;Site;2155,13;10;215,51;Jardim América;F;49;2945,97;Quitado;15/03/2026
C01937;CLI01880;23/09/2025;Centro;Televendas;1162,53;10;116,25;Parque das Flores;M;37;7060,01;Em dia;15/03/2026
C01938;CLI01157;19/04/2025;Zona Leste;Loja física;1825,52;24;76,06;Cidade Nova;F;33;4156,89;Em dia;15/03/2026
C01940;CLI00084;12/07/2024;Centro;Loja física;1708,31;12;142,36;Parque das Flores;F;38;1572,98;Inadimplente;15/03/2026
C01941;CLI02150;06/09/2025;Online;Loja física;1468,19;10;146,82;Jardim América;F;44;2416,95;Em dia;15/03/2026
C01942;CLI01877;12/03/2025;Centro;Loja física;657,38;6;109,56;Parque das Flores;F;36;1779,52;Inadimplente;15/03/2026
C01943;CLI00636;24/07/2024;Centro;Loja física;2758,38;6;459,73;Vila Progresso;F;57;5393,6;Quitado;15/03/2026
C01944;CLI01555;22/12/2024;Online;Loja física;1894,88;10;189,49;Cidade Nova;M;30;1887,28;Quitado;15/03/2026
C01945;CLI00695;20/10/2024;Centro;Loja física;1336,38;18;74,24;Jardim América;F;36;2123,67;Inadimplente;15/03/2026
C01946;CLI01603;24/09/2025;Centro;Loja física;2353,86;18;130,77;Jd. America;M;41;2328,23;Inadimplente;15/03/2026
C01947;CLI01700;02/06/2025;Zona Leste;Loja física;2289,1;6;381,52;Parque das Flores;F;78;1805,03;Inadimplente;15/03/2026
C01948;CLI00495;09/11/2024;Online;Loja física;2467,09;6;411,18;Cidade Nova;F;50;1541,56;Inadimplente;15/03/2026
C01949;CLI00140;09/05/2025;Shopping Norte;Loja física;2427,61;12;202,3;Jd. America;F;65;2592,83;Em dia;15/03/2026
C01950;CLI02623;06/10/2025;Zona Leste;Loja física;827,29;12;68,94;Alto da Serra;F;38;3666,18;Em dia;15/03/2026
C01951;CLI01234;22/09/2025;Online;Loja física;1666,16;18;92,56;Vila Progresso;F;33;2306,97;Inadimplente;15/03/2026
C01953;CLI00762;13/05/2025;Shopping Norte;Loja física;4611,49;10;461,15;Vila Progresso;F;44;2894,16;Inadimplente;15/03/2026
C01954;CLI00965;30/10/2024;Zona Leste;Site;768,48;12;64,04;Centro;F;31;4803,51;Quitado;15/03/2026
C01955;CLI01235;15/03/2025;Zona Leste;Loja física;1493,55;10;149,35;Cidade Nova;F;42;1615,98;Inadimplente;15/03/2026
C01956;CLI00217;04/07/2024;Shopping Norte;Site;988,31;10;98,83;Bela Vista;M;36;3534,29;Inadimplente;15/03/2026
C01957;CLI02588;01/09/2025;Centro;Loja física;1980,32;18;110,02;Jardim América;M;38;6454,19;Inadimplente;15/03/2026
C01958;CLI01999;09/11/2024;Zona Leste;Site;1264,38;12;105,36;Alto da Serra;F;30;5287,88;Quitado;15/03/2026
C01959;CLI00066;01/07/2024;Shopping Norte;Televendas;2477,29;6;412,88;Jardim Botânico;M;33;2692,66;Inadimplente;15/03/2026
C01960;CLI02038;01/04/2025;Centro;Loja física;2762,79;10;276,28;Jardim América;M;32;3504,92;Quitado;15/03/2026
C01961;CLI01591;29/08/2024;Online;Televendas;1946,81;24;81,12;Jardim América;F;53;3160,81;Em dia;15/03/2026
C01962;CLI02275;17/11/2024;Zona Leste;Televendas;2351,69;18;130,65;Jd. America;F;27;1817,59;Inadimplente;15/03/2026
C01963;CLI02516;28/03/2025;Online;Loja física;2677,86;10;267,79;Alto da Serra;M;59;3252,45;Quitado;15/03/2026
C01964;CLI00079;16/10/2024;Online;Loja física;6566,11;24;273,59;Jd. America;F;21;4171,57;Em dia;15/03/2026
C01965;CLI01750;28/04/2025;Zona Leste;Loja física;609,41;6;101,57;Bela Vista;F;42;1376,43;Quitado;15/03/2026
C01966;CLI02487;06/10/2025;Zona Leste;Site;812,41;10;81,24;Parque das Flores;F;18;3400,96;Em dia;15/03/2026
C01967;CLI01461;22/05/2025;Zona Leste;Loja física;3997,84;10;399,78;Jardim América;M;63;1378,24;Inadimplente;15/03/2026
C01968;CLI00515;16/12/2024;Online;Site;6461,4;6;1076,9;Vila Progresso;F;33;3260,37;Inadimplente;15/03/2026
C01970;CLI02486;10/12/2024;Online;Loja física;1045,58;6;174,26;Parque das Flores;F;37;1618,46;Quitado;15/03/2026
C01971;CLI01629;24/10/2024;Shopping Norte;Loja física;2895,28;12;241,27;Jardim Botânico;M;33;2327,08;Quitado;15/03/2026
C01972;CLI01616;10/11/2025;Shopping Norte;Loja física;1801,75;24;75,07;Vila Progresso;F;61;2448,12;Em dia;15/03/2026
C01973;CLI00549;29/07/2025;Shopping Norte;Televendas;681,17;10;68,12;Vila Progresso;F;41;2055,74;Em dia;15/03/2026
C01974;CLI00230;07/04/2025;Centro;Televendas;2932,35;18;162,91;Jd. America;F;32;1973,6;Inadimplente;15/03/2026
C01975;CLI01127;22/07/2024;Zona Leste;Loja física;5231,47;10;523,15;Vila Progresso;F;54;3079,31;Quitado;15/03/2026
C01976;CLI02584;19/04/2025;Online;Site;2039,27;10;203,93;Bela Vista;F;37;4598,04;Inadimplente;15/03/2026
C01977;CLI02359;12/10/2024;Centro;Site;1210,17;10;121,02;Jardim América;M;56;3877,94;Quitado;15/03/2026
C01978;CLI01947;23/10/2025;Zona Leste;Televendas;1621,16;18;90,06;Centro;F;34;2497,23;Em dia;15/03/2026
C01979;CLI01892;26/04/2025;Zona Leste;Loja física;1782,07;18;99,0;Vila Progresso;F;46;4796,15;Em dia;15/03/2026
C01980;CLI01005;26/09/2025;Centro;Loja física;1407,94;10;140,79;Bela Vista;F;45;4353,16;Em dia;15/03/2026
C01981;CLI01049;22/09/2025;Centro;Site;2172,22;12;181,02;Parque das Flores;M;37;1626,8;Em dia;15/03/2026
C01982;CLI02152;25/06/2024;Zona Leste;Loja física;5193,44;12;432,79;Bela Vista;F;47;1952,5;Quitado;15/03/2026
C01983;CLI00104;12/12/2024;Shopping Norte;Loja física;4114,41;10;411,44;Cidade Nova;F;30;2127,95;Inadimplente;15/03/2026
C01984;CLI00762;09/03/2025;Zona Leste;Loja física;2748,83;18;152,71;Bela Vista;F;51;4694,77;Inadimplente;15/03/2026
C01985;CLI01153;04/05/2025;Zona Leste;Loja física;1856,49;6;309,42;Cidade Nova;F;32;5217,8;Quitado;15/03/2026
C01987;CLI00548;31/05/2025;Shopping Norte;Loja física;2501,09;12;208,42;Vila Progresso;F;27;3133,8;Inadimplente;15/03/2026
C01988;CLI00249;14/06/2025;Centro;Loja física;1481,45;18;82,3;Jardim Botânico;F;31;3789,92;Em dia;15/03/2026
C01990;CLI00973;31/12/2024;Online;Site;2679,54;10;267,95;Jardim Botânico;F;48;2719,77;Quitado;15/03/2026
C01991;CLI00279;22/09/2024;Centro;Loja física;907,33;10;90,73;Cidade Nova;F;77;4781,05;Quitado;15/03/2026
C01992;CLI02238;03/07/2025;Online;Televendas;3158,08;12;263,17;Parque das Flores;M;31;1410,3;Em dia;15/03/2026
C01993;CLI00579;25/06/2024;Shopping Norte;Loja física;1203,04;18;66,84;Parque das Flores;F;62;3423,35;Quitado;15/03/2026
C01994;CLI00405;01/05/2025;Centro;Loja física;1885,31;12;157,11;Parque das Flores;F;18;2095,43;Em dia;15/03/2026
C01995;CLI01011;30/03/2025;Zona Leste;Site;2971,1;6;495,18;Alto da Serra;F;67;2590,19;Inadimplente;15/03/2026
C01996;CLI01851;26/04/2025;Online;Loja física;891,86;6;148,64;Jardim América;F;26;1597,88;Inadimplente;15/03/2026
C01997;CLI02213;07/11/2024;Centro;Loja física;4561,65;10;456,16;Jardim América;M;43;2559,94;Inadimplente;15/03/2026
C01998;CLI02097;24/10/2025;Centro;Televendas;2270,98;18;126,17;Jardim Botânico;F;45;2687,44;Em dia;15/03/2026
C01999;CLI02077;10/10/2024;Shopping Norte;Loja física;1560,67;6;260,11;Centro;M;53;6253,92;Quitado;15/03/2026
C02000;CLI00628;05/10/2025;Shopping Norte;Loja física;867,05;12;72,25;Jardim Botânico;M;54;2843,38;Em dia;15/03/2026
C02001;CLI02485;16/06/2024;Shopping Norte;Loja física;4203,8;6;700,63;Jd. America;M;70;3143,62;Quitado;15/03/2026
C02002;CLI01413;07/08/2024;Zona Leste;Site;1258,47;10;125,85;Vila Progresso;F;48;2201,18;Quitado;15/03/2026
C02003;CLI02093;03/07/2025;Zona Leste;Site;4200,75;10;420,08;Jd. America;M;36;3871,21;Inadimplente;15/03/2026
C02004;CLI00601;19/07/2025;Centro;Site;1356,16;6;226,03;Vila Progresso;M;41;2706,17;Inadimplente;15/03/2026
C02005;CLI02523;22/12/2024;Zona Leste;Loja física;2497,57;6;416,26;Cidade Nova;F;53;1927,49;Inadimplente;15/03/2026
C02006;CLI02303;17/07/2025;Zona Leste;Site;1539,42;6;256,57;Bela Vista;F;37;3100,19;Quitado;15/03/2026
C02007;CLI02523;06/06/2025;Centro;Loja física;3300,17;6;550,03;Centro;M;34;3335,7;Quitado;15/03/2026
C02008;CLI01928;11/08/2025;Centro;Loja física;2422,55;10;242,26;Centro;M;58;4120,02;Inadimplente;15/03/2026
C02009;CLI01264;21/06/2025;Zona Leste;Loja física;882,31;12;73,53;Vila Progresso;M;54;1932,99;Inadimplente;15/03/2026
C02010;CLI01485;15/10/2024;Shopping Norte;Loja física;3830,97;12;319,25;Cidade Nova;F;32;2769,59;Quitado;15/03/2026
C02011;CLI01232;02/11/2025;Centro;Loja física;4528,23;18;251,57;Jardim Botânico;F;33;2889,92;Inadimplente;15/03/2026
C02012;CLI01390;11/03/2025;Shopping Norte;Site;1587,84;12;132,32;Jardim América;M;51;2419,47;Inadimplente;15/03/2026
C02013;CLI02682;13/05/2025;Online;Loja física;2514,18;18;139,68;Parque das Flores;F;49;1565,38;Em dia;15/03/2026
C02014;CLI00636;18/10/2025;Shopping Norte;Site;3298,84;18;183,27;Jardim Botânico;F;46;2432,41;Em dia;15/03/2026
C02015;CLI01079;11/10/2024;Centro;Loja física;794,91;12;66,24;Bela Vista;F;73;4317,92;Quitado;15/03/2026
C02016;CLI01886;28/04/2025;Zona Leste;Televendas;3517,5;18;195,42;Cidade Nova;F;21;2762,04;Em dia;15/03/2026
C02017;CLI02707;20/08/2025;Centro;Site;1945,73;10;194,57;Alto da Serra;M;51;1983,76;Inadimplente;15/03/2026
C02018;CLI00137;08/06/2025;Shopping Norte;Loja física;2172,16;12;181,01;Jardim América;M;34;3680,98;Em dia;15/03/2026
C02019;CLI00256;14/12/2024;Centro;Site;608,15;24;25,34;Cidade Nova;M;31;1777,0;Inadimplente;15/03/2026
C02020;CLI02208;08/08/2025;Zona Leste;Loja física;3996,08;18;222,0;Vila Progresso;M;22;3278,34;Em dia;15/03/2026
C02021;CLI01201;10/11/2025;Zona Leste;Loja física;2713,94;12;226,16;Cidade Nova;F;22;900,0;Inadimplente;15/03/2026
C02022;CLI01196;05/09/2024;Centro;Site;1821,37;18;101,19;Jardim América;M;35;4361,82;Inadimplente;15/03/2026
C02023;CLI02521;16/07/2024;Zona Leste;Site;1904,19;12;158,68;Bela Vista;F;50;3025,78;Quitado;15/03/2026
C02024;CLI00148;10/07/2025;Shopping Norte;Loja física;1883,54;10;188,35;Vila Progresso;F;39;1908,18;Inadimplente;15/03/2026
C02025;CLI02000;20/02/2025;Shopping Norte;Televendas;2980,79;6;496,8;Jardim América;M;54;3569,48;Quitado;15/03/2026
C02026;CLI00952;19/03/2025;Shopping Norte;Site;1637,3;10;163,73;Jardim América;F;27;2577,89;Quitado;15/03/2026
C02028;CLI01057;19/06/2025;Shopping Norte;Site;2665,21;12;222,1;Jardim Botânico;F;28;3150,53;Inadimplente;15/03/2026
C02029;CLI01561;17/11/2024;Online;Loja física;1773,74;10;177,37;Parque das Flores;F;26;3180,58;Quitado;15/03/2026
C02030;CLI00669;07/06/2025;Zona Leste;Televendas;963,65;24;40,15;Alto da Serra;F;56;4471,16;Em dia;15/03/2026
C02031;CLI00503;02/09/2025;Shopping Norte;Televendas;748,87;18;41,6;Cidade Nova;F;50;3722,38;Em dia;15/03/2026
C02032;CLI01525;27/09/2025;Centro;Loja física;2824,56;24;117,69;Parque das Flores;F;59;4395,38;Inadimplente;15/03/2026
C02033;CLI01275;26/08/2024;Zona Leste;Loja física;1568,13;10;156,81;Cidade Nova;M;21;981,62;Quitado;15/03/2026
C02034;CLI01844;11/11/2024;Online;Site;3138,9;18;174,38;Parque das Flores;F;32;4296,45;Em dia;15/03/2026
C02035;CLI01390;06/05/2025;Zona Leste;Loja física;4506,22;24;187,76;Vila Progresso;F;30;4536,2;Inadimplente;15/03/2026
C02036;CLI01487;12/08/2025;Shopping Norte;Loja física;1015,6;18;56,42;Parque das Flores;F;29;2303,32;Inadimplente;15/03/2026
C02038;CLI00424;23/02/2025;Shopping Norte;Site;2955,12;24;123,13;Vila Progresso;F;29;3128,28;Em dia;15/03/2026
C02039;CLI00162;13/03/2025;Centro;Loja física;1816,46;18;100,91;Vila Progresso;M;62;1758,11;Em dia;15/03/2026
C02040;CLI02318;20/12/2024;Zona Leste;Loja física;2012,24;12;167,69;Jd. America;M;32;2633,38;Quitado;15/03/2026
C02041;CLI01952;17/10/2024;Shopping Norte;Televendas;1322,66;6;220,44;Jardim América;M;45;4941,13;Quitado;15/03/2026
C02043;CLI02195;27/08/2024;Centro;Loja física;5279,42;12;439,95;Vila Progresso;F;40;2434,5;Inadimplente;15/03/2026
C02044;CLI02725;20/01/2025;Centro;Loja física;973,71;10;97,37;Cidade Nova;F;37;2723,44;Inadimplente;15/03/2026
C02045;CLI01031;19/08/2025;Zona Leste;Loja física;2316,87;6;386,14;Centro;M;50;2216,09;Inadimplente;15/03/2026
C02046;CLI01559;29/03/2025;Centro;Site;3837,92;24;159,91;Parque das Flores;M;18;2080,9;Inadimplente;15/03/2026
C02047;CLI00159;13/05/2025;Online;Site;1815,08;18;100,84;Jardim América;F;45;3554,57;Em dia;15/03/2026
C02048;CLI02464;01/09/2025;Online;Loja física;1038,55;18;57,7;Parque das Flores;M;38;2108,33;Em dia;15/03/2026
C02049;CLI00530;02/09/2024;Online;Televendas;1237,89;12;103,16;Jardim Botânico;F;30;1735,83;Inadimplente;15/03/2026
C02051;CLI00840;14/08/2025;Shopping Norte;Loja física;1572,07;12;131,01;Jardim Botânico;F;25;6182,14;Inadimplente;15/03/2026
C02052;CLI01260;20/09/2024;Centro;Loja física;982,77;12;81,9;Cidade Nova;M;48;2159,08;Quitado;15/03/2026
C02053;CLI00073;03/02/2025;Zona Leste;Loja física;838,51;10;83,85;Parque das Flores;F;43;8729,88;Quitado;15/03/2026
C02054;CLI02160;19/06/2024;Centro;Televendas;1807,18;12;150,6;Jardim América;M;25;2734,03;Quitado;15/03/2026
C02055;CLI01607;29/11/2024;Shopping Norte;Loja física;1506,36;10;150,64;Parque das Flores;F;45;4252,2;Inadimplente;15/03/2026
C02056;CLI01653;19/05/2025;Zona Leste;Loja física;3906,84;10;390,68;Jardim América;M;49;3085,05;Quitado;15/03/2026
C02057;CLI00413;07/06/2025;Zona Leste;Loja física;1912,32;24;79,68;Jardim América;M;22;5316,16;Inadimplente;15/03/2026
C02058;CLI02667;16/08/2025;Centro;Loja física;3026,65;12;252,22;Jd. America;F;31;6283,69;Em dia;15/03/2026
C02059;CLI01734;21/06/2025;Centro;Televendas;2525,34;24;105,22;Jardim Botânico;F;66;2510,29;Em dia;15/03/2026
C02060;CLI02699;10/01/2025;Online;Loja física;1669,72;12;139,14;Vila Progresso;M;63;2450,07;Quitado;15/03/2026
C02061;CLI00944;13/01/2025;Zona Leste;Site;1817,02;10;181,7;Vila Progresso;F;52;1756,51;Inadimplente;15/03/2026
C02062;CLI02524;09/06/2025;Centro;Loja física;1356,51;18;75,36;Centro;F;51;2215,54;Inadimplente;15/03/2026
C02063;CLI00844;14/04/2025;Centro;Loja física;2436,34;6;406,06;Vila Progresso;M;61;6286,94;Quitado;15/03/2026
C02064;CLI00473;12/07/2024;Centro;Loja física;2692,55;18;149,59;Jardim Botânico;M;37;2622,04;Inadimplente;15/03/2026
C02065;CLI02064;21/01/2025;Zona Leste;Loja física;1192,49;6;198,75;Vila Progresso;F;30;7121,45;Quitado;15/03/2026
C02066;CLI02284;02/09/2024;Shopping Norte;Loja física;2368,99;10;236,9;Jd. America;M;54;3631,62;Quitado;15/03/2026
C02067;CLI00324;21/06/2025;Centro;Televendas;1146,44;18;63,69;Bela Vista;M;51;2050,57;Em dia;15/03/2026
C02068;CLI02237;31/08/2025;Shopping Norte;Site;4616,06;10;461,61;Parque das Flores;F;28;7314,28;Em dia;15/03/2026
C02069;CLI02360;30/08/2024;Shopping Norte;Loja física;1435,46;10;143,55;Centro;M;42;2458,24;Inadimplente;15/03/2026
C02071;CLI01826;07/08/2024;Shopping Norte;Site;943,81;10;94,38;Vila Progresso;M;53;2793,85;Quitado;15/03/2026
C02072;CLI01975;08/10/2024;Centro;Loja física;2581,97;24;107,58;Parque das Flores;F;41;2847,66;Em dia;15/03/2026
C02073;CLI00229;13/09/2024;Centro;Televendas;1330,99;6;221,83;Vila Progresso;M;18;3714,07;Quitado;15/03/2026
C02074;CLI01100;01/03/2025;Centro;Loja física;2515,89;24;104,83;Centro;F;35;2240,03;Inadimplente;15/03/2026
C02075;CLI00293;15/10/2024;Online;Site;1784,59;18;99,14;Vila Progresso;F;40;4511,21;Em dia;15/03/2026
C02076;CLI01309;25/08/2025;Zona Leste;Loja física;505,44;10;50,54;Centro;M;61;3423,85;Em dia;15/03/2026
C02077;CLI01963;26/11/2024;Zona Leste;Loja física;2155,7;12;179,64;Vila Progresso;M;25;2869,18;Quitado;15/03/2026
C02078;CLI00548;14/02/2025;Centro;Loja física;2010,62;24;83,78;Vila Progresso;M;34;3700,29;Em dia;15/03/2026
C02079;CLI02099;29/06/2024;Centro;Loja física;1386,75;24;57,78;Jd. America;M;51;3781,55;Em dia;15/03/2026
C02080;CLI01332;30/06/2025;Zona Leste;Loja física;1620,15;12;135,01;Jardim América;F;23;2646,71;Em dia;15/03/2026
C02081;CLI01726;02/08/2024;Zona Leste;Loja física;1516,54;18;84,25;Cidade Nova;F;42;2303,01;Inadimplente;15/03/2026
C02082;CLI01154;07/09/2025;Zona Leste;Loja física;2066,29;24;86,1;Jardim América;F;54;3859,3;Inadimplente;15/03/2026
C02083;CLI02208;15/08/2024;Shopping Norte;Televendas;2185,23;12;182,1;Centro;F;20;3546,99;Inadimplente;15/03/2026
C02084;CLI00627;01/03/2025;Shopping Norte;Loja física;1010,39;10;101,04;Cidade Nova;M;45;2116,74;Quitado;15/03/2026
C02085;CLI00973;02/12/2024;Centro;Loja física;1302,64;10;130,26;Centro;F;38;3690,29;Quitado;15/03/2026
C02088;CLI02754;23/07/2024;Zona Leste;Loja física;3234,15;12;269,51;Jardim América;F;47;2994,5;Quitado;15/03/2026
C02089;CLI01440;23/10/2025;Centro;Televendas;4657,78;24;194,07;Bela Vista;F;63;2580,74;Inadimplente;15/03/2026
C02090;CLI00253;06/09/2024;Centro;Loja física;677,24;10;67,72;Parque das Flores;F;32;3283,69;Inadimplente;15/03/2026
C02091;CLI02192;23/08/2025;Shopping Norte;Televendas;11382,59;12;948,55;Jardim América;F;58;2595,21;Inadimplente;15/03/2026
C02093;CLI01993;21/04/2025;Shopping Norte;Site;2437,65;12;203,14;Centro;M;39;1780,0;Inadimplente;15/03/2026
C02094;CLI01560;16/07/2024;Zona Leste;Loja física;2825,6;12;235,47;Jardim América;M;56;3374,92;Inadimplente;15/03/2026
C02095;CLI01910;27/07/2024;Zona Leste;Loja física;1481,3;12;123,44;Centro;M;40;2033,84;Quitado;15/03/2026
C02097;CLI01822;01/11/2024;Centro;Televendas;1226,21;12;102,18;Bela Vista;M;35;5047,73;Inadimplente;15/03/2026
C02098;CLI00558;05/06/2025;Online;Loja física;2359,73;6;393,29;Cidade Nova;M;53;4555,59;Quitado;15/03/2026
C02099;CLI00480;22/08/2025;Zona Leste;Loja física;1379,14;12;114,93;Parque das Flores;F;33;4026,12;Em dia;15/03/2026
C02100;CLI01050;27/11/2024;Centro;Loja física;1099,95;24;45,83;Cidade Nova;F;34;2925,53;Em dia;15/03/2026
C02101;CLI00364;08/03/2025;Zona Leste;Site;1908,94;12;159,08;Jardim América;M;43;7243,37;Quitado;15/03/2026
C02102;CLI01402;26/11/2024;Zona Leste;Televendas;2237,1;10;223,71;Vila Progresso;F;52;3042,33;Inadimplente;15/03/2026
C02103;CLI01715;20/08/2024;Online;Loja física;484,96;10;48,5;Parque das Flores;F;45;2023,06;Inadimplente;15/03/2026
C02104;CLI00730;15/06/2024;Centro;Televendas;1294,8;10;129,48;Centro;M;39;3056,23;Em dia;15/03/2026
C02105;CLI01807;31/12/2024;Centro;Loja física;1106,6;10;110,66;Jd. America;M;32;2196,93;Quitado;15/03/2026
C02106;CLI00194;12/03/2025;Online;Loja física;2298,04;6;383,01;Jardim América;F;28;3694,52;Quitado;15/03/2026
C02107;CLI00021;10/12/2024;Centro;Loja física;1715,82;18;95,32;Jd. America;F;73;2360,9;Inadimplente;15/03/2026
C02108;CLI01491;14/02/2025;Shopping Norte;Loja física;2198,21;6;366,37;Cidade Nova;M;18;2308,41;Inadimplente;15/03/2026
C02109;CLI00271;10/01/2025;Shopping Norte;Loja física;4338,0;18;241,0;Parque das Flores;F;49;2513,03;Inadimplente;15/03/2026
C02110;CLI00074;15/01/2025;Online;Loja física;1525,61;12;127,13;Jardim Botânico;M;28;3360,86;Quitado;15/03/2026
C02111;CLI01796;17/07/2025;Zona Leste;Televendas;1696,05;12;141,34;Centro;F;39;2233,43;Em dia;15/03/2026
C02113;CLI00400;21/06/2024;Centro;Loja física;3485,36;6;580,89;Cidade Nova;F;51;1636,88;Inadimplente;15/03/2026
C02114;CLI02688;10/02/2025;Online;Loja física;2459,66;10;245,97;Jardim América;F;18;3011,49;Inadimplente;15/03/2026
C02115;CLI02629;23/11/2024;Shopping Norte;Loja física;1009,15;12;84,1;Alto da Serra;F;18;2564,2;Quitado;15/03/2026
C02117;CLI00363;26/06/2025;Shopping Norte;Televendas;2423,57;6;403,93;Vila Progresso;M;66;4353,75;Quitado;15/03/2026
C02119;CLI00003;21/09/2025;Centro;Loja física;598,37;6;99,73;Bela Vista;M;45;2864,2;Inadimplente;15/03/2026
C02120;CLI02194;13/09/2025;Zona Leste;Loja física;1856,62;12;154,72;Cidade Nova;M;28;2875,55;Em dia;15/03/2026
C02121;CLI00807;04/09/2025;Zona Leste;Loja física;1198,0;18;66,56;Cidade Nova;F;66;5622,85;Em dia;15/03/2026
C02122;CLI00972;06/08/2024;Shopping Norte;Loja física;1081,18;6;180,2;Jardim América;F;19;2298,97;Inadimplente;15/03/2026
C02123;CLI00529;13/11/2025;Zona Leste;Televendas;2678,35;12;223,2;Jd. America;M;46;2592,83;Inadimplente;15/03/2026
C02124;CLI01325;12/02/2025;Zona Leste;Loja física;2337,28;18;129,85;Alto da Serra;M;28;3075,5;Em dia;15/03/2026
C02125;CLI02446;30/03/2025;Centro;Site;3821,65;6;636,94;Bela Vista;M;38;2305,83;Inadimplente;15/03/2026
C02126;CLI02562;07/09/2025;Online;Loja física;2737,45;24;114,06;Parque das Flores;F;38;1718,35;Em dia;15/03/2026
C02127;CLI01118;15/06/2025;Online;Loja física;4005,09;10;400,51;Bela Vista;M;38;2272,05;Inadimplente;15/03/2026
C02128;CLI01673;04/03/2025;Online;Loja física;1080,79;6;180,13;Bela Vista;F;45;1673,33;Quitado;15/03/2026
C02131;CLI00216;28/04/2025;Zona Leste;Loja física;2038,3;24;84,93;Parque das Flores;F;45;7874,76;Inadimplente;15/03/2026
C02132;CLI00885;19/08/2025;Centro;Televendas;479,07;6;79,84;Alto da Serra;M;51;2406,57;Quitado;15/03/2026
C02133;CLI00153;07/08/2025;Centro;Loja física;5429,01;18;301,61;Parque das Flores;M;36;1256,27;Inadimplente;15/03/2026
