id_contrato;data_ocorrencia;tipo_ocorrencia;canal
C03082;02/10/2025;Segunda via de boleto;Loja
C03082;12/11/2025;Segunda via de boleto;Loja
C03082;02/12/2025;Segunda via de boleto;WhatsApp
C03082;01/03/2026;Negociacao de divida;WhatsApp
C03084;17/09/2025;Reclamacao de entrega;Loja
C03084;27/10/2025;Reclamacao de entrega;WhatsApp
C03086;07/07/2025;Segunda via de boleto;WhatsApp
C03089;13/08/2025;Segunda via de boleto;Telefone
C03091;05/09/2025;Reclamacao de entrega;WhatsApp
C03091;10/02/2026;Negociacao de divida;Telefone
C03092;12/02/2026;Reclamacao de entrega;Telefone
C03096;03/04/2025;Solicitacao de assistencia tecnica;Site
C03096;14/04/2025;Segunda via de boleto;Loja
C03098;16/11/2025;Reclamacao de entrega;Telefone
C03100;10/02/2026;Negociacao de divida;WhatsApp
C03102;19/01/2025;Segunda via de boleto;WhatsApp
C03102;21/02/2025;Segunda via de boleto;Loja
C03102;10/06/2025;Reclamacao de entrega;Loja
C03103;06/02/2025;Segunda via de boleto;Loja
C03103;22/07/2025;Negociacao de divida;WhatsApp
C03104;29/06/2025;Segunda via de boleto;Loja
C03104;09/01/2026;Segunda via de boleto;Loja
C03104;19/02/2026;Negociacao de divida;Telefone
C03106;21/05/2025;Segunda via de boleto;Loja
C03106;18/11/2025;Atualizacao cadastral;Site
C03107;09/01/2026;Segunda via de boleto;Loja
C03109;06/03/2026;Negociacao de divida;WhatsApp
C03110;19/11/2024;Reclamacao de entrega;WhatsApp
C03110;24/07/2025;Negociacao de divida;Telefone
C03110;09/09/2025;Reclamacao de entrega;Telefone
C03112;07/04/2025;Segunda via de boleto;Telefone
C03112;06/07/2025;Segunda via de boleto;WhatsApp
C03112;02/10/2025;Segunda via de boleto;Telefone
C03113;01/07/2025;Segunda via de boleto;Loja
C03115;24/07/2025;Segunda via de boleto;WhatsApp
C03115;28/08/2025;Atualizacao cadastral;WhatsApp
C03115;10/11/2025;Segunda via de boleto;WhatsApp
C03115;02/02/2026;Negociacao de divida;WhatsApp
C03115;02/02/2026;Solicitacao de assistencia tecnica;Site
C03126;26/02/2025;Solicitacao de assistencia tecnica;Loja
C03128;11/08/2025;Reclamacao de entrega;Site
C03136;13/07/2025;Segunda via de boleto;Telefone
C03136;27/08/2025;Segunda via de boleto;WhatsApp
C03137;25/02/2025;Segunda via de boleto;Telefone
C03137;04/03/2025;Atualizacao cadastral;WhatsApp
C03137;16/04/2025;Reclamacao de entrega;Telefone
C03138;04/03/2026;Duvida sobre produto;Site
C03139;21/09/2025;Segunda via de boleto;WhatsApp
C03139;26/09/2025;Segunda via de boleto;Telefone
C03143;02/02/2026;Reclamacao de entrega;Site
C03144;13/09/2025;Segunda via de boleto;WhatsApp
C03145;15/02/2026;Reclamacao de entrega;Telefone
C03146;07/08/2025;Segunda via de boleto;Loja
C03146;01/12/2025;Duvida sobre produto;Telefone
C03149;01/07/2025;Reclamacao de entrega;WhatsApp
C03150;11/08/2025;Reclamacao de entrega;Site
C03151;27/07/2025;Segunda via de boleto;Telefone
C03151;06/09/2025;Duvida sobre produto;Site
C03155;03/04/2025;Segunda via de boleto;WhatsApp
C03157;26/02/2026;Negociacao de divida;Telefone
C03158;31/12/2025;Segunda via de boleto;Loja
C03158;12/01/2026;Segunda via de boleto;WhatsApp
C03158;25/02/2026;Negociacao de divida;WhatsApp
C03161;22/02/2025;Segunda via de boleto;WhatsApp
C03161;16/05/2025;Segunda via de boleto;Telefone
C03162;16/06/2025;Negociacao de divida;WhatsApp
C03163;19/10/2025;Negociacao de divida;WhatsApp
C03164;18/08/2025;Reclamacao de entrega;Loja
C03164;20/01/2026;Segunda via de boleto;WhatsApp
C03164;17/02/2026;Negociacao de divida;WhatsApp
C03165;28/01/2026;Negociacao de divida;WhatsApp
C03169;04/09/2025;Reclamacao de entrega;WhatsApp
C03169;31/10/2025;Segunda via de boleto;Loja
C03169;08/11/2025;Segunda via de boleto;WhatsApp
C03169;01/03/2026;Negociacao de divida;Telefone
C03171;20/07/2025;Segunda via de boleto;Loja
C03172;16/08/2025;Segunda via de boleto;Telefone
C03172;31/08/2025;Solicitacao de assistencia tecnica;Telefone
C03172;22/01/2026;Segunda via de boleto;Loja
C03172;08/03/2026;Negociacao de divida;Telefone
C03173;23/02/2026;Negociacao de divida;Telefone
C03174;28/07/2025;Segunda via de boleto;WhatsApp
C03174;15/11/2025;Segunda via de boleto;Loja
C03174;23/02/2026;Negociacao de divida;Telefone
C03176;25/08/2025;Segunda via de boleto;Loja
C03176;15/12/2025;Reclamacao de entrega;Site
C03180;10/07/2025;Segunda via de boleto;Loja
C03180;08/11/2025;Segunda via de boleto;WhatsApp
C03180;04/03/2026;Negociacao de divida;WhatsApp
C03181;06/06/2025;Atualizacao cadastral;Telefone
C03182;27/12/2025;Solicitacao de assistencia tecnica;WhatsApp
C03183;16/12/2025;Reclamacao de entrega;WhatsApp
C03185;22/11/2024;Solicitacao de assistencia tecnica;Loja
C03185;24/12/2024;Segunda via de boleto;WhatsApp
C03185;27/01/2025;Reclamacao de entrega;WhatsApp
C03185;03/05/2025;Segunda via de boleto;Telefone
C03185;22/06/2025;Segunda via de boleto;Telefone
C03185;10/07/2025;Negociacao de divida;Telefone
C03186;28/11/2024;Segunda via de boleto;Telefone
C03186;16/07/2025;Duvida sobre produto;Site
C03187;28/06/2025;Segunda via de boleto;WhatsApp
C03187;31/01/2026;Atualizacao cadastral;Site
C03188;13/06/2025;Duvida sobre produto;WhatsApp
C03188;18/10/2025;Segunda via de boleto;Telefone
C03188;10/03/2026;Negociacao de divida;Telefone
C03190;23/06/2025;Segunda via de boleto;Loja
C03191;19/01/2026;Negociacao de divida;Telefone
C03196;19/02/2025;Duvida sobre produto;Site
C03196;19/06/2025;Segunda via de boleto;WhatsApp
C03199;31/10/2025;Segunda via de boleto;WhatsApp
C03200;22/04/2025;Segunda via de boleto;Telefone
C03202;10/07/2025;Solicitacao de assistencia tecnica;WhatsApp
C03202;27/07/2025;Segunda via de boleto;Loja
C03202;09/11/2025;Segunda via de boleto;Telefone
C03202;11/11/2025;Segunda via de boleto;Telefone
C03203;15/07/2025;Segunda via de boleto;Telefone
C03203;24/07/2025;Segunda via de boleto;Telefone
C03204;25/09/2024;Atualizacao cadastral;Site
C03204;30/05/2025;Negociacao de divida;WhatsApp
C03205;16/07/2025;Segunda via de boleto;WhatsApp
C03205;30/01/2026;Negociacao de divida;WhatsApp
C03206;17/06/2025;Negociacao de divida;WhatsApp
C03206;27/07/2025;Atualizacao cadastral;Site
C03207;17/02/2026;Negociacao de divida;WhatsApp
C03208;26/04/2025;Atualizacao cadastral;Site
C03209;07/09/2025;Duvida sobre produto;Loja
C03209;08/01/2026;Solicitacao de assistencia tecnica;Loja
C03210;27/01/2025;Segunda via de boleto;Telefone
C03210;04/06/2025;Atualizacao cadastral;Site
C03210;15/06/2025;Segunda via de boleto;WhatsApp
C03210;06/07/2025;Atualizacao cadastral;WhatsApp
C03210;25/08/2025;Negociacao de divida;WhatsApp
C03211;29/07/2025;Reclamacao de entrega;WhatsApp
C03218;02/03/2025;Segunda via de boleto;WhatsApp
C03219;06/02/2026;Solicitacao de assistencia tecnica;Telefone
C03219;08/02/2026;Negociacao de divida;WhatsApp
C03220;15/10/2024;Atualizacao cadastral;Loja
C03221;15/08/2025;Duvida sobre produto;Telefone
C03222;12/02/2026;Negociacao de divida;Telefone
C03223;15/02/2026;Negociacao de divida;WhatsApp
C03224;17/12/2025;Reclamacao de entrega;WhatsApp
C03228;16/06/2025;Segunda via de boleto;WhatsApp
C03228;29/06/2025;Segunda via de boleto;WhatsApp
C03230;25/01/2025;Atualizacao cadastral;Loja
C03230;29/03/2025;Atualizacao cadastral;Site
C03231;26/01/2025;Segunda via de boleto;Telefone
C03231;21/02/2025;Solicitacao de assistencia tecnica;WhatsApp
C03231;08/03/2025;Segunda via de boleto;Telefone
C03231;02/06/2025;Segunda via de boleto;Telefone
C03232;04/07/2025;Segunda via de boleto;Loja
C03232;18/10/2025;Reclamacao de entrega;Site
C03241;31/01/2026;Negociacao de divida;Telefone
C03242;28/03/2025;Segunda via de boleto;Telefone
C03242;25/07/2025;Reclamacao de entrega;Loja
C03243;08/03/2026;Negociacao de divida;WhatsApp
C03244;23/09/2025;Reclamacao de entrega;Telefone
C03244;25/01/2026;Reclamacao de entrega;Telefone
C03244;11/02/2026;Negociacao de divida;Telefone
C03245;13/04/2025;Solicitacao de assistencia tecnica;Loja
C03246;17/03/2025;Atualizacao cadastral;Loja
C03247;16/01/2025;Segunda via de boleto;Loja
C03247;24/05/2025;Negociacao de divida;WhatsApp
C03248;27/01/2026;Segunda via de boleto;WhatsApp
C03249;19/04/2025;Segunda via de boleto;WhatsApp
C03249;05/05/2025;Segunda via de boleto;WhatsApp
C03250;01/12/2025;Solicitacao de assistencia tecnica;Telefone
C03250;25/12/2025;Segunda via de boleto;Telefone
C03253;06/11/2025;Reclamacao de entrega;Site
C03254;17/05/2025;Segunda via de boleto;Loja
C03255;22/07/2025;Atualizacao cadastral;Telefone
C03255;31/08/2025;Solicitacao de assistencia tecnica;Telefone
C03256;02/10/2025;Negociacao de divida;WhatsApp
C03259;05/05/2025;Solicitacao de assistencia tecnica;Telefone
C03259;07/10/2025;Segunda via de boleto;Loja
C03260;28/01/2026;Duvida sobre produto;Telefone
C03261;12/10/2024;Duvida sobre produto;Site
C03261;20/01/2025;Segunda via de boleto;Loja
C03261;23/02/2025;Reclamacao de entrega;Loja
C03261;07/05/2025;Duvida sobre produto;Loja
C03261;19/05/2025;Solicitacao de assistencia tecnica;WhatsApp
C03262;14/02/2026;Reclamacao de entrega;Telefone
C03264;09/02/2025;Segunda via de boleto;WhatsApp
C03266;29/07/2025;Segunda via de boleto;Telefone
C03266;14/08/2025;Solicitacao de assistencia tecnica;WhatsApp
C03267;14/09/2025;Segunda via de boleto;WhatsApp
C03267;23/02/2026;Negociacao de divida;WhatsApp
C03269;14/03/2026;Negociacao de divida;Telefone
C03270;30/01/2026;Negociacao de divida;Telefone
C03271;23/02/2025;Duvida sobre produto;Loja
C03271;15/06/2025;Segunda via de boleto;WhatsApp
C03273;02/03/2026;Negociacao de divida;Telefone
C03274;01/01/2025;Reclamacao de entrega;Telefone
C03274;17/01/2025;Reclamacao de entrega;Telefone
C03274;20/03/2025;Duvida sobre produto;Telefone
C03280;07/11/2024;Solicitacao de assistencia tecnica;Telefone
C03280;15/12/2024;Reclamacao de entrega;Telefone
C03280;04/05/2025;Segunda via de boleto;Telefone
C03282;06/10/2025;Segunda via de boleto;Telefone
C03282;21/01/2026;Segunda via de boleto;Telefone
C03283;09/10/2025;Segunda via de boleto;Telefone
C03284;19/03/2025;Atualizacao cadastral;WhatsApp
C03284;21/05/2025;Solicitacao de assistencia tecnica;Site
C03284;30/05/2025;Segunda via de boleto;Loja
C03286;14/12/2025;Reclamacao de entrega;WhatsApp
C03286;27/01/2026;Negociacao de divida;WhatsApp
C03287;28/10/2025;Segunda via de boleto;WhatsApp
C03287;25/02/2026;Negociacao de divida;Telefone
C03288;07/01/2026;Atualizacao cadastral;WhatsApp
C03289;18/10/2025;Segunda via de boleto;Loja
C03290;04/01/2026;Reclamacao de entrega;Loja
C03293;29/12/2025;Segunda via de boleto;WhatsApp
C03296;14/11/2025;Reclamacao de entrega;WhatsApp
C03297;17/08/2024;Duvida sobre produto;Telefone
C03297;02/10/2024;Segunda via de boleto;Telefone
C03297;12/04/2025;Segunda via de boleto;Telefone
C03298;06/10/2025;Duvida sobre produto;Site
C03299;08/03/2025;Segunda via de boleto;Telefone
C03300;15/09/2025;Segunda via de boleto;Telefone
C03301;05/08/2024;Segunda via de boleto;Loja
C03301;09/09/2024;Segunda via de boleto;WhatsApp
C03302;27/09/2025;Reclamacao de entrega;Loja
C03307;15/01/2025;Reclamacao de entrega;Loja
C03307;24/01/2025;Reclamacao de entrega;Telefone
C03310;28/11/2025;Atualizacao cadastral;Telefone
C03312;22/07/2025;Segunda via de boleto;Telefone
C03313;19/08/2025;Atualizacao cadastral;Telefone
C03314;28/05/2025;Atualizacao cadastral;Loja
C03314;06/02/2026;Negociacao de divida;WhatsApp
C03315;14/12/2024;Duvida sobre produto;Telefone
C03315;11/07/2025;Segunda via de boleto;Loja
C03316;05/11/2025;Duvida sobre produto;Loja
C03316;16/12/2025;Atualizacao cadastral;Loja
C03317;15/02/2025;Duvida sobre produto;Telefone
C03317;11/07/2025;Atualizacao cadastral;Site
C03317;29/10/2025;Negociacao de divida;WhatsApp
C03319;02/04/2025;Reclamacao de entrega;Telefone
C03319;31/05/2025;Duvida sobre produto;Loja
C03319;14/09/2025;Solicitacao de assistencia tecnica;Telefone
C03319;18/09/2025;Segunda via de boleto;Loja
C03320;13/02/2026;Negociacao de divida;Telefone
C03325;20/08/2025;Duvida sobre produto;Site
C03325;16/11/2025;Duvida sobre produto;WhatsApp
C03329;25/03/2025;Reclamacao de entrega;Loja
C03332;10/05/2025;Reclamacao de entrega;Telefone
C03332;31/12/2025;Atualizacao cadastral;Site
C03333;07/02/2025;Segunda via de boleto;WhatsApp
C03334;20/10/2025;Segunda via de boleto;Telefone
C03337;10/04/2025;Segunda via de boleto;Telefone
C03338;20/06/2025;Segunda via de boleto;Telefone
C03338;14/11/2025;Reclamacao de entrega;Loja
C03339;23/06/2025;Solicitacao de assistencia tecnica;Loja
C03341;10/04/2025;Atualizacao cadastral;Telefone
C03341;14/08/2025;Atualizacao cadastral;Telefone
C03342;19/08/2025;Segunda via de boleto;WhatsApp
C03342;13/10/2025;Segunda via de boleto;WhatsApp
C03342;15/12/2025;Segunda via de boleto;WhatsApp
C03342;10/01/2026;Segunda via de boleto;Telefone
C03342;18/02/2026;Negociacao de divida;WhatsApp
C03345;10/09/2025;Reclamacao de entrega;Loja
C03345;09/03/2026;Atualizacao cadastral;Site
C03346;15/07/2025;Segunda via de boleto;WhatsApp
C03346;23/09/2025;Segunda via de boleto;Loja
C03350;11/06/2025;Solicitacao de assistencia tecnica;WhatsApp
C03353;24/10/2024;Atualizacao cadastral;Telefone
C03353;17/12/2024;Atualizacao cadastral;Telefone
C03353;13/01/2025;Negociacao de divida;Telefone
C03354;27/09/2025;Duvida sobre produto;Site
C03355;16/08/2025;Segunda via de boleto;WhatsApp
C03356;18/08/2025;Solicitacao de assistencia tecnica;Site
C03357;16/06/2025;Segunda via de boleto;WhatsApp
C03357;02/07/2025;Segunda via de boleto;Loja
C03357;24/12/2025;Duvida sobre produto;Telefone
C03357;14/02/2026;Negociacao de divida;Telefone
C03358;28/09/2025;Solicitacao de assistencia tecnica;Loja
C03359;25/04/2025;Duvida sobre produto;WhatsApp
C03359;14/06/2025;Segunda via de boleto;Telefone
C03359;24/07/2025;Segunda via de boleto;Telefone
C03360;12/02/2026;Duvida sobre produto;Site
C03361;28/11/2025;Atualizacao cadastral;Telefone
C03361;10/02/2026;Atualizacao cadastral;Site
C03362;13/12/2024;Solicitacao de assistencia tecnica;WhatsApp
C03363;10/07/2025;Solicitacao de assistencia tecnica;Site
C03363;13/09/2025;Segunda via de boleto;Telefone
C03364;11/11/2025;Reclamacao de entrega;Telefone
C03364;27/12/2025;Atualizacao cadastral;Site
C03365;01/03/2025;Segunda via de boleto;WhatsApp
C03367;17/02/2026;Negociacao de divida;WhatsApp
C03368;30/05/2025;Reclamacao de entrega;WhatsApp
C03369;05/09/2025;Segunda via de boleto;Loja
C03369;04/12/2025;Segunda via de boleto;Telefone
C03369;01/03/2026;Negociacao de divida;WhatsApp
C03370;06/03/2026;Negociacao de divida;Telefone
C03371;17/08/2025;Solicitacao de assistencia tecnica;Loja
C03372;23/07/2025;Reclamacao de entrega;WhatsApp
C03373;30/05/2025;Duvida sobre produto;WhatsApp
C03373;01/03/2026;Negociacao de divida;Telefone
C03374;30/04/2025;Segunda via de boleto;WhatsApp
C03374;17/10/2025;Negociacao de divida;Telefone
C03376;21/10/2025;Atualizacao cadastral;Site
C03378;09/03/2025;Duvida sobre produto;Site
C03379;27/12/2025;Segunda via de boleto;Telefone
C03382;02/12/2025;Solicitacao de assistencia tecnica;Telefone
C03382;04/03/2026;Solicitacao de assistencia tecnica;Site
C03383;21/08/2025;Atualizacao cadastral;WhatsApp
C03383;11/09/2025;Segunda via de boleto;Loja
C03383;05/12/2025;Solicitacao de assistencia tecnica;Site
C03384;12/02/2026;Atualizacao cadastral;Site
C03385;30/08/2025;Negociacao de divida;WhatsApp
C03386;12/04/2025;Segunda via de boleto;Telefone
C03386;29/07/2025;Solicitacao de assistencia tecnica;Site
C03386;16/11/2025;Negociacao de divida;WhatsApp
C03387;09/03/2026;Negociacao de divida;WhatsApp
C03388;10/09/2025;Solicitacao de assistencia tecnica;Site
C03388;12/01/2026;Segunda via de boleto;Loja
C03388;28/02/2026;Negociacao de divida;Telefone
C03389;08/10/2025;Atualizacao cadastral;WhatsApp
C03389;08/12/2025;Segunda via de boleto;Telefone
C03389;04/03/2026;Negociacao de divida;WhatsApp
C03390;30/01/2026;Negociacao de divida;WhatsApp
C03391;30/06/2025;Solicitacao de assistencia tecnica;Telefone
C03394;08/01/2025;Segunda via de boleto;Telefone
C03394;28/01/2025;Segunda via de boleto;WhatsApp
C03394;16/02/2025;Segunda via de boleto;Telefone
C03396;29/09/2025;Reclamacao de entrega;Loja
C03396;20/10/2025;Segunda via de boleto;Loja
C03396;20/11/2025;Duvida sobre produto;Site
C03397;05/10/2025;Segunda via de boleto;Loja
C03397;05/11/2025;Segunda via de boleto;Loja
C03400;05/03/2026;Negociacao de divida;Telefone
